Date,High,Low,Open,Close,Volume,Adj Close
2004-06-24,11.310500144958494,10.695199966430664,10.858099937438963,10.858099937438963,52165081.0,5.395767211914063
2004-06-25,11.183799743652344,10.785699844360352,11.12049961090088,11.12049961090088,21304585.0,5.526162624359131
2004-06-28,11.491399765014648,11.174799919128418,11.446200370788574,11.446200370788574,9589867.0,5.688015937805176
2004-06-29,11.518600463867188,11.147600173950195,11.147600173950195,11.147600173950195,5502661.0,5.53963041305542
2004-06-30,11.247099876403807,11.075200080871582,11.102399826049805,11.102399826049805,17292097.0,5.517168045043945
2004-07-01,11.373800277709961,11.11139965057373,11.12950038909912,11.12950038909912,3030115.0,5.530635356903076
2004-07-02,11.256199836730957,11.12950038909912,11.229000091552734,11.229000091552734,1806988.0,5.580080509185791
2004-07-05,11.247099876403807,10.993800163269043,11.038999557495117,11.038999557495117,1609525.0,5.485662460327148
2004-07-06,11.21090030670166,10.903300285339355,11.038999557495117,11.038999557495117,2451479.0,5.485662460327148
2004-07-07,11.147600173950195,11.020899772644043,11.11139965057373,11.11139965057373,6297553.0,5.521639823913574
2004-07-08,11.310500144958494,11.020899772644043,11.283300399780273,11.283300399780273,2465415.0,5.607064247131348
2004-07-09,11.509499549865724,11.238100051879883,11.509499549865724,11.509499549865724,2624217.0,5.719470500946045
2004-07-12,11.726699829101562,11.38290023803711,11.446200370788574,11.446200370788574,3731316.0,5.688015937805176
2004-07-13,11.690500259399414,11.4552001953125,11.67240047454834,11.67240047454834,2548713.0,5.800422191619872
2004-07-14,11.844300270080565,11.62720012664795,11.808099746704102,11.808099746704102,5542893.0,5.867855548858643
2004-07-15,11.99810028076172,11.681500434875488,11.83530044555664,11.83530044555664,4641283.0,5.8813724517822275
2004-07-16,11.934800148010256,11.717700004577635,11.907699584960938,11.907699584960938,1612466.0,5.917348861694336
2004-07-19,12.07960033416748,11.853400230407715,12.043399810791016,12.043399810791016,1834263.0,5.984784126281737
2004-07-20,12.260600090026855,12.097700119018555,12.215299606323242,12.215299606323242,4634982.0,6.070207595825195
2004-07-21,12.35099983215332,11.989100456237793,11.989100456237793,11.989100456237793,3319790.0,5.95780086517334
2004-07-22,12.043399810791016,11.581899642944336,11.581899642944336,11.581899642944336,2281769.0,5.755448341369629
2004-07-23,11.735799789428713,11.147600173950195,11.247099876403807,11.247099876403807,3952569.0,5.589074611663818
2004-07-26,11.292400360107422,10.993800163269043,11.038999557495117,11.038999557495117,2431409.0,5.485662460327148
2004-07-27,11.527600288391113,11.08430004119873,11.527600288391113,11.527600288391113,2079094.0,5.728466033935548
2004-07-28,11.970999717712402,11.62720012664795,11.762900352478027,11.762900352478027,3174249.0,5.845393657684326
2004-07-29,12.088600158691404,11.83530044555664,11.907699584960938,11.907699584960938,2395770.0,5.917348861694336
2004-07-30,12.043399810791016,11.808099746704102,12.03439998626709,11.880499839782715,1154293.0,5.90383243560791
2004-08-02,11.853400230407715,11.446200370788574,11.762900352478027,11.554800033569336,806230.0,5.741981983184815
2004-08-03,11.735799789428713,11.32859992980957,11.6181001663208,11.446200370788574,858676.0,5.688015937805176
2004-08-04,11.446200370788574,11.229000091552734,11.419099807739258,11.38290023803711,806590.0,5.656558513641357
2004-08-05,11.554800033569336,11.337599754333494,11.437199592590332,11.4552001953125,1024368.0,5.692487716674805
2004-08-06,11.491399765014648,11.12950038909912,11.32859992980957,11.229000091552734,1808176.0,5.580080509185791
2004-08-09,11.247099876403807,11.011899948120117,11.229000091552734,11.038999557495117,916726.0,5.485662460327148
2004-08-10,11.201899528503418,11.038999557495117,11.08430004119873,11.147600173950195,759367.0,5.53963041305542
2004-08-11,11.401000022888185,10.939499855041504,11.265199661254885,11.038999557495117,1016415.0,5.485662460327148
2004-08-12,11.256199836730957,11.038999557495117,11.038999557495117,11.13860034942627,2251946.0,5.535157680511475
2004-08-13,11.35569953918457,11.038999557495117,11.075200080871582,11.319499969482422,1004123.0,5.625052452087402
2004-08-17,11.563799858093262,11.419099807739258,11.419099807739258,11.500499725341795,810817.0,5.714997291564941
2004-08-18,11.65429973602295,11.40999984741211,11.6181001663208,11.609100341796875,479803.0,5.768966197967528
2004-08-19,11.645299911499025,11.491399765014648,11.645299911499025,11.518600463867188,914217.0,5.7239928245544425
2004-08-20,11.581899642944336,11.40999984741211,11.446200370788574,11.581899642944336,242812.0,5.755448341369629
